IDComentario,curtidas,rating,dataVisita,dataPublicacao,comentario,titulo,URL,critico,monitorado,opiniaoExtraida,proprioRestaurante,comentarioRespondido,IDDispositivoFK,IDFonteFK,IDHashtagFK,IDIdiomaFK,IDUsuarioFK,IDRestauranteFK,IDPostFK,IDComentarioFonte,IDConfiguracaoColetaFK,IDPostagemFonte,dataUpdateCriticidade,dataColeta
541867,0,5.0,"2025-03-03 11:58:58","2025-03-03 11:58:58","Um dos melhores restaurantes de Recife.",NULL,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURncXUzaDhRRRAB!2m1!1s0x0:0x13ad0b9d16d8e5a0!3m1!1s2@1:CIHM0ogKEICAgIDgqu3h8QE%7CCgwIgrOWvgYQ0JGtyQM%7C?hl=pt-BR,2,1,1,0,1,NULL,6,NULL,1,193125,254,NULL,,NULL,NULL,"2025-03-03 16:30:10","2025-03-03 13:21:40"
541895,NULL,5.0,"2025-03-02 00:00:00","2025-03-02 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,189721,251,NULL,,NULL,NULL,"2025-03-04 00:30:08","2025-03-03 18:11:14"
541896,NULL,5.0,"2025-03-02 00:00:00","2025-03-02 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,136187,251,NULL,,NULL,NULL,"2025-03-04 00:30:08","2025-03-03 18:11:14"
541897,NULL,5.0,"2025-03-02 00:00:00","2025-03-02 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,111748,251,NULL,,NULL,NULL,"2025-03-04 00:30:08","2025-03-03 18:11:14"
541898,NULL,5.0,"2025-03-02 00:00:00","2025-03-02 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,136127,252,NULL,,NULL,NULL,"2025-03-04 00:30:08","2025-03-03 18:12:13"
541899,NULL,5.0,"2025-03-02 00:00:00","2025-03-02 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,128443,252,NULL,,NULL,NULL,"2025-03-04 00:30:08","2025-03-03 18:12:13"
541900,NULL,5.0,"2025-03-02 00:00:00","2025-03-02 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,148941,252,NULL,,NULL,NULL,"2025-03-04 00:30:08","2025-03-03 18:12:13"
541901,NULL,5.0,"2025-03-02 00:00:00","2025-03-02 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,128562,252,NULL,,NULL,NULL,"2025-03-04 00:30:08","2025-03-03 18:12:13"
541902,NULL,4.0,"2025-03-02 00:00:00","2025-03-02 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,127925,252,NULL,,NULL,NULL,"2025-03-04 00:30:08","2025-03-03 18:12:13"
541903,NULL,5.0,"2025-03-02 00:00:00","2025-03-02 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,128766,252,NULL,,NULL,NULL,"2025-03-04 00:30:08","2025-03-03 18:12:13"
541904,NULL,5.0,"2025-03-02 00:00:00","2025-03-02 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,224228,252,NULL,,NULL,NULL,"2025-03-04 00:30:09","2025-03-03 18:12:13"
541905,NULL,5.0,"2025-03-02 00:00:00","2025-03-02 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,136850,252,NULL,,NULL,NULL,"2025-03-04 00:30:09","2025-03-03 18:12:13"
541906,NULL,5.0,"2025-03-02 00:00:00","2025-03-02 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,136147,252,NULL,,NULL,NULL,"2025-03-04 00:30:09","2025-03-03 18:12:13"
541907,NULL,5.0,"2025-03-02 00:00:00","2025-03-02 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,128053,252,NULL,,NULL,NULL,"2025-03-04 00:30:09","2025-03-03 18:12:13"
541908,NULL,5.0,"2025-03-02 00:00:00","2025-03-02 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,224918,252,NULL,,NULL,NULL,"2025-03-04 00:30:09","2025-03-03 18:12:13"
541909,NULL,5.0,"2025-03-02 00:00:00","2025-03-02 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,128601,252,NULL,,NULL,NULL,"2025-03-04 00:30:09","2025-03-03 18:12:13"
541910,NULL,5.0,"2025-03-02 00:00:00","2025-03-02 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,128004,252,NULL,,NULL,NULL,"2025-03-04 00:30:09","2025-03-03 18:12:13"
541911,NULL,5.0,"2025-03-02 00:00:00","2025-03-02 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,304161,252,NULL,,NULL,NULL,"2025-03-04 00:30:09","2025-03-03 18:12:13"
541912,NULL,5.0,"2025-03-02 00:00:00","2025-03-02 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,128497,254,NULL,,NULL,NULL,"2025-03-04 00:30:09","2025-03-03 18:14:00"
541913,NULL,5.0,"2025-03-02 00:00:00","2025-03-02 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,128416,254,NULL,,NULL,NULL,"2025-03-04 00:30:09","2025-03-03 18:14:00"
541914,NULL,5.0,"2025-03-02 00:00:00","2025-03-02 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,128533,254,NULL,,NULL,NULL,"2025-03-04 00:30:09","2025-03-03 18:14:00"
541915,NULL,5.0,"2025-03-02 00:00:00","2025-03-02 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,112114,254,NULL,,NULL,NULL,"2025-03-04 00:30:09","2025-03-03 18:14:00"
541916,NULL,5.0,"2025-03-02 00:00:00","2025-03-02 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,186262,254,NULL,,NULL,NULL,"2025-03-04 00:30:09","2025-03-03 18:14:00"
541917,NULL,5.0,"2025-03-02 00:00:00","2025-03-02 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,128887,254,NULL,,NULL,NULL,"2025-03-04 00:30:09","2025-03-03 18:14:00"
541918,NULL,5.0,"2025-03-02 00:00:00","2025-03-02 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,128065,254,NULL,,NULL,NULL,"2025-03-04 00:30:10","2025-03-03 18:14:00"
541919,NULL,5.0,"2025-03-02 00:00:00","2025-03-02 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,304166,254,NULL,,NULL,NULL,"2025-03-04 00:30:10","2025-03-03 18:14:00"
541920,NULL,5.0,"2025-03-02 00:00:00","2025-03-02 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,128587,254,NULL,,NULL,NULL,"2025-03-04 00:30:10","2025-03-03 18:14:00"
541921,NULL,5.0,"2025-03-02 00:00:00","2025-03-02 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,127935,254,NULL,,NULL,NULL,"2025-03-04 00:30:10","2025-03-03 18:14:00"
541922,NULL,5.0,"2025-03-02 00:00:00","2025-03-02 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,186258,254,NULL,,NULL,NULL,"2025-03-04 00:30:10","2025-03-03 18:14:00"
541923,NULL,5.0,"2025-03-02 00:00:00","2025-03-02 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,148281,254,NULL,,NULL,NULL,"2025-03-04 00:30:10","2025-03-03 18:14:00"
541924,NULL,5.0,"2025-03-02 00:00:00","2025-03-02 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,128034,254,NULL,,NULL,NULL,"2025-03-04 00:30:10","2025-03-03 18:14:00"
541925,NULL,5.0,"2025-03-02 00:00:00","2025-03-02 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,128580,254,NULL,,NULL,NULL,"2025-03-04 00:30:10","2025-03-03 18:14:00"
541926,NULL,5.0,"2025-03-02 00:00:00","2025-03-02 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,128444,254,NULL,,NULL,NULL,"2025-03-04 00:30:10","2025-03-03 18:14:00"
541927,NULL,5.0,"2025-03-02 00:00:00","2025-03-02 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,136939,254,NULL,,NULL,NULL,"2025-03-04 00:30:10","2025-03-03 18:14:00"
541928,NULL,5.0,"2025-03-02 00:00:00","2025-03-02 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,128021,254,NULL,,NULL,NULL,"2025-03-04 00:30:10","2025-03-03 18:14:00"
541972,0,3.0,"2025-03-03 19:00:20","2025-03-03 19:00:20","Fazia muitos anos que não visitava a Pizzaria Atlântico de Piedade, mas no dia 01/03 resolvi ir com minha esposa para comemorar o aniversário de um amigo. A expectativa era grande, mas a experiência teve altos e baixos.

Logo na chegada, fui surpreendido por uma situação desagradável. Estava de moto e, ao tentar estacionar na lateral da loja – onde não havia nenhum carro parado –, um funcionário do apoio me informou que deveria deixar a moto no fundo do estabelecimento, junto aos entregadores. Não tenho nada contra os entregadores, mas como cliente, me senti desrespeitado ao ter que dar essa volta para entrar na pizzaria pela avenida.

Já no salão, o ambiente estava muito bem organizado e limpo. Fui atendido prontamente e pedi uma mesa para 10 pessoas. Utilizei o sanitário e novamente tudo estava impecável, ponto positivo para a higiene do local.

Iniciamos a noite com um caldinho de feijão, que chegou rápido, mas deixou a desejar: o sabor do alho estava muito forte e a temperatura estava fria. Até aí, algo que poderia ter sido um erro pontual na cozinha. O problema maior veio depois, quando nossa mesa já estava completa e o salão mais cheio.

Percebi que havia uma certa desorganização no serviço. Faltavam guardanapos na mesa, mesmo já estando consumindo. Algumas pizzas salgadas estavam excelentes, mas a pizza doce de M&Ms deixou a desejar – parecia que faltava algo na massa ou nos ingredientes para realçar o sabor.

Além disso, dois dos nossos pedidos se perderam entre o atendimento e a cozinha, e só foram servidos depois de mais de uma hora e meia de espera. Alguns pratos e bebidas também demoravam bastante para chegar à mesa, mesmo quando já estavam prontos na bancada do salão. Provavelmente havia poucos garçons para atender a demanda naquele momento.

Sobre os preços, achei justos. O fato de não cobrarem os 10% de serviço é um diferencial interessante, e o couvert de R$ 3,00 não é abusivo, considerando outros restaurantes.

No geral, passamos quatro horas na pizzaria, mas pela demora no serviço, poderíamos ter concluído tudo em cerca de duas horas e meia. Apesar dos bons sabores e do ambiente agradável, os problemas com atendimento e tempo de espera comprometeram a experiência.

A casa tem potencial, mas precisa melhorar o atendimento e a organização para que a experiência seja mais fluida e agradável para os clientes.",NULL,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNRMnBQSl93RRAB!2m1!1s0x0:0x6d564417a01672e8!3m1!1s2@1:CIHM0ogKEICAgMCQ2pPJ_wE%7CCgwIxPiXvgYQiIT_nAE%7C?hl=pt-BR,1,1,1,0,1,NULL,6,NULL,1,239992,251,NULL,,NULL,NULL,NULL,"2025-03-04 13:25:12"
541973,0,5.0,"2025-03-04 01:28:27","2025-03-04 01:28:27",,NULL,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNRNXRIODhBRRAB!2m1!1s0x0:0xea3441bcb240a813!3m1!1s2@1:CIHM0ogKEICAgMCQ5tH88AE%7CCgwIu66ZvgYQqPzYrQE%7C?hl=pt-BR,3,0,1,0,1,NULL,6,NULL,1,304490,253,NULL,,NULL,NULL,"2025-03-04 16:30:07","2025-03-04 13:27:00"
541990,NULL,5.0,"2025-03-03 00:00:00","2025-03-03 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,136845,251,NULL,,NULL,NULL,"2025-03-05 00:30:08","2025-03-04 18:10:52"
541991,NULL,5.0,"2025-03-03 00:00:00","2025-03-03 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,128434,251,NULL,,NULL,NULL,"2025-03-05 00:30:08","2025-03-04 18:10:52"
541992,NULL,5.0,"2025-03-03 00:00:00","2025-03-03 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,111808,252,NULL,,NULL,NULL,"2025-03-05 00:30:08","2025-03-04 18:11:52"
541993,NULL,5.0,"2025-03-03 00:00:00","2025-03-03 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,127935,252,NULL,,NULL,NULL,"2025-03-05 00:30:08","2025-03-04 18:11:52"
541994,NULL,4.0,"2025-03-03 00:00:00","2025-03-03 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,140805,252,NULL,,NULL,NULL,"2025-03-05 00:30:08","2025-03-04 18:11:52"
541995,NULL,5.0,"2025-03-03 00:00:00","2025-03-03 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,186251,252,NULL,,NULL,NULL,"2025-03-05 00:30:08","2025-03-04 18:11:52"
541996,NULL,5.0,"2025-03-03 00:00:00","2025-03-03 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,304503,252,NULL,,NULL,NULL,"2025-03-05 00:30:08","2025-03-04 18:11:52"
541997,NULL,5.0,"2025-03-03 00:00:00","2025-03-03 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,224156,254,NULL,,NULL,NULL,"2025-03-05 00:30:08","2025-03-04 18:13:33"
541998,NULL,5.0,"2025-03-03 00:00:00","2025-03-03 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,136845,254,NULL,,NULL,NULL,"2025-03-05 00:30:08","2025-03-04 18:13:33"
541999,NULL,5.0,"2025-03-03 00:00:00","2025-03-03 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,128416,254,NULL,,NULL,NULL,"2025-03-05 00:30:08","2025-03-04 18:13:33"
542000,NULL,5.0,"2025-03-03 00:00:00","2025-03-03 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,128645,254,NULL,,NULL,NULL,"2025-03-05 00:30:08","2025-03-04 18:13:33"
542001,NULL,5.0,"2025-03-03 00:00:00","2025-03-03 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,128794,254,NULL,,NULL,NULL,"2025-03-05 00:30:08","2025-03-04 18:13:33"
542002,NULL,5.0,"2025-03-03 00:00:00","2025-03-03 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,140016,254,NULL,,NULL,NULL,"2025-03-05 00:30:08","2025-03-04 18:13:33"
542030,0,5.0,"2025-03-04 17:51:44","2025-03-04 17:51:44",,NULL,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNRdnFucGxnRRAB!2m1!1s0x0:0xd12dc3c3931b311d!3m1!1s2@1:CIHM0ogKEICAgMCQvqnplgE%7CCgwIsPucvgYQkL6j-wI%7C?hl=pt-BR,3,0,1,0,1,NULL,6,NULL,1,31699,252,NULL,,NULL,NULL,"2025-03-05 16:30:11","2025-03-05 13:18:39"
542031,0,5.0,"2025-03-04 17:08:54","2025-03-04 17:08:54",,NULL,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURBbDQ2RllBEAE!2m1!1s0x0:0xea3441bcb240a813!3m1!1s2@1:CIHM0ogKEICAgIDAl46FYA%7CCgsIpuecvgYQuOGQKg%7C?hl=pt-BR,3,0,1,0,1,NULL,6,NULL,1,193351,253,NULL,,NULL,NULL,"2025-03-05 16:30:11","2025-03-05 13:19:27"
542070,NULL,5.0,"2025-03-04 00:00:00","2025-03-04 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,127933,251,NULL,,NULL,NULL,"2025-03-06 00:30:09","2025-03-05 18:11:04"
542071,NULL,5.0,"2025-03-04 00:00:00","2025-03-04 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,285217,251,NULL,,NULL,NULL,"2025-03-06 00:30:09","2025-03-05 18:11:04"
542072,NULL,5.0,"2025-03-04 00:00:00","2025-03-04 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,189261,251,NULL,,NULL,NULL,"2025-03-06 00:30:09","2025-03-05 18:11:04"
542073,NULL,5.0,"2025-03-04 00:00:00","2025-03-04 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,128136,251,NULL,,NULL,NULL,"2025-03-06 00:30:09","2025-03-05 18:11:04"
542074,NULL,5.0,"2025-03-04 00:00:00","2025-03-04 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,111748,251,NULL,,NULL,NULL,"2025-03-06 00:30:09","2025-03-05 18:11:04"
542075,NULL,5.0,"2025-03-04 00:00:00","2025-03-04 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,304853,252,NULL,,NULL,NULL,"2025-03-06 00:30:09","2025-03-05 18:12:01"
542076,NULL,5.0,"2025-03-04 00:00:00","2025-03-04 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,128034,252,NULL,,NULL,NULL,"2025-03-06 00:30:09","2025-03-05 18:12:01"
542077,NULL,5.0,"2025-03-04 00:00:00","2025-03-04 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,304854,252,NULL,,NULL,NULL,"2025-03-06 00:30:09","2025-03-05 18:12:01"
542078,NULL,5.0,"2025-03-04 00:00:00","2025-03-04 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,128799,252,NULL,,NULL,NULL,"2025-03-06 00:30:10","2025-03-05 18:12:01"
542079,NULL,5.0,"2025-03-04 00:00:00","2025-03-04 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,275576,252,NULL,,NULL,NULL,"2025-03-06 00:30:10","2025-03-05 18:12:01"
542080,NULL,5.0,"2025-03-04 00:00:00","2025-03-04 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,128034,252,NULL,,NULL,NULL,"2025-03-06 00:30:10","2025-03-05 18:12:01"
542081,NULL,5.0,"2025-03-04 00:00:00","2025-03-04 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,186251,252,NULL,,NULL,NULL,"2025-03-06 00:30:10","2025-03-05 18:12:01"
542082,NULL,5.0,"2025-03-04 00:00:00","2025-03-04 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,128049,252,NULL,,NULL,NULL,"2025-03-06 00:30:10","2025-03-05 18:12:01"
542083,NULL,5.0,"2025-03-04 00:00:00","2025-03-04 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,224238,252,NULL,,NULL,NULL,"2025-03-06 00:30:10","2025-03-05 18:12:01"
542084,NULL,5.0,"2025-03-04 00:00:00","2025-03-04 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,139809,252,NULL,,NULL,NULL,"2025-03-06 00:30:10","2025-03-05 18:12:01"
542085,NULL,5.0,"2025-03-04 00:00:00","2025-03-04 00:00:00","Muito bom",NULL,NULL,3,1,1,0,0,NULL,8,NULL,1,128377,254,NULL,,NULL,NULL,"2025-05-04 23:59:05","2025-03-05 18:13:45"
542086,NULL,5.0,"2025-03-04 00:00:00","2025-03-04 00:00:00",Excelente!,NULL,NULL,3,1,1,0,0,NULL,8,NULL,1,128004,254,NULL,,NULL,NULL,"2025-05-04 23:59:06","2025-03-05 18:13:45"
542087,NULL,5.0,"2025-03-04 00:00:00","2025-03-04 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,304856,254,NULL,,NULL,NULL,"2025-03-06 00:30:10","2025-03-05 18:13:45"
542088,NULL,5.0,"2025-03-04 00:00:00","2025-03-04 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,127990,254,NULL,,NULL,NULL,"2025-03-06 00:30:10","2025-03-05 18:13:45"
542089,NULL,5.0,"2025-03-04 00:00:00","2025-03-04 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,148399,254,NULL,,NULL,NULL,"2025-03-06 00:30:10","2025-03-05 18:13:45"
542090,NULL,5.0,"2025-03-04 00:00:00","2025-03-04 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,304855,254,NULL,,NULL,NULL,"2025-03-06 00:30:10","2025-03-05 18:13:45"
542091,NULL,5.0,"2025-03-04 00:00:00","2025-03-04 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,127925,254,NULL,,NULL,NULL,"2025-03-06 00:30:10","2025-03-05 18:13:45"
542092,NULL,5.0,"2025-03-04 00:00:00","2025-03-04 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,128730,254,NULL,,NULL,NULL,"2025-03-06 00:30:10","2025-03-05 18:13:45"
542093,NULL,5.0,"2025-03-04 00:00:00","2025-03-04 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,128594,254,NULL,,NULL,NULL,"2025-03-06 00:30:10","2025-03-05 18:13:45"
542094,NULL,5.0,"2025-03-04 00:00:00","2025-03-04 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,112114,254,NULL,,NULL,NULL,"2025-03-06 00:30:10","2025-03-05 18:13:45"
542095,NULL,5.0,"2025-03-04 00:00:00","2025-03-04 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,128004,254,NULL,,NULL,NULL,"2025-03-06 00:30:11","2025-03-05 18:13:45"
542096,NULL,5.0,"2025-03-04 00:00:00","2025-03-04 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,128004,254,NULL,,NULL,NULL,"2025-03-06 00:30:11","2025-03-05 18:13:45"
542119,0,5.0,"2025-03-05 14:15:01","2025-03-05 14:15:01","Foi maravilhoso! Uma delícia!",NULL,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNRcWZ2ajZRRRAB!2m1!1s0x0:0xea3441bcb240a813!3m1!1s2@1:CIHM0ogKEICAgMCQqfvj6QE%7CCgwI5bihvgYQ0LntzgI%7C?hl=pt-BR,2,1,1,0,1,NULL,6,NULL,1,305094,253,NULL,,NULL,NULL,"2025-05-04 23:58:40","2025-03-06 13:21:11"
542120,0,5.0,"2025-03-06 10:35:57","2025-03-06 10:35:57",,NULL,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNRMVp5ZkRREAE!2m1!1s0x0:0x13ad0b9d16d8e5a0!3m1!1s2@1:CIHM0ogKEICAgMCQ1ZyfDQ%7CCgwIjfWlvgYQuNP2zAE%7C?hl=pt-BR,3,0,1,0,1,NULL,6,NULL,1,14943,254,NULL,,NULL,NULL,"2025-03-06 16:30:10","2025-03-06 13:22:04"
542121,0,2.0,"2025-03-06 09:20:25","2025-03-06 09:20:25","Prato desproporcional, muito arroz duro e pouco acompanhamento.",NULL,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNRNVl1RG1RRRAB!2m1!1s0x0:0x13ad0b9d16d8e5a0!3m1!1s2@1:CIHM0ogKEICAgMCQ5YuDmQE%7CCgsI2dGlvgYQwIfxGA%7C?hl=pt-BR,1,1,1,0,1,NULL,6,NULL,1,305095,254,NULL,,NULL,NULL,NULL,"2025-03-06 13:22:04"
542122,0,5.0,"2025-03-06 06:23:09","2025-03-06 06:23:09","Excelente,  pois o atendimento foi rápido e com total paciência da atendente.",NULL,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNLOGJlTy1nRRAB!2m1!1s0x0:0x13ad0b9d16d8e5a0!3m1!1s2@1:CIHM0ogKEICAgICK8beO-gE%7CCgsIzf6kvgYQ8NDuHQ%7C?hl=pt-BR,2,1,1,0,1,NULL,6,NULL,1,68907,254,NULL,,NULL,NULL,"2025-03-06 16:30:10","2025-03-06 13:22:04"
542123,0,5.0,"2025-03-05 22:07:29","2025-03-05 22:07:29",,NULL,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNRMmJuM01BEAE!2m1!1s0x0:0x13ad0b9d16d8e5a0!3m1!1s2@1:CIHM0ogKEICAgMCQ2bn3MA%7CCgwIoZajvgYQoK-DkwI%7C?hl=pt-BR,3,0,1,0,1,NULL,6,NULL,1,305096,254,NULL,,NULL,NULL,"2025-03-06 16:30:10","2025-03-06 13:22:04"
542137,NULL,5.0,"2025-03-05 00:00:00","2025-03-05 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,128730,251,NULL,,NULL,NULL,"2025-03-07 00:30:09","2025-03-06 18:11:02"
542138,NULL,5.0,"2025-03-05 00:00:00","2025-03-05 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,148386,251,NULL,,NULL,NULL,"2025-03-07 00:30:09","2025-03-06 18:11:02"
542139,NULL,5.0,"2025-03-05 00:00:00","2025-03-05 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,305104,251,NULL,,NULL,NULL,"2025-03-07 00:30:09","2025-03-06 18:11:02"
542140,NULL,5.0,"2025-03-05 00:00:00","2025-03-05 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,128390,252,NULL,,NULL,NULL,"2025-03-07 00:30:09","2025-03-06 18:11:53"
542141,NULL,5.0,"2025-03-05 00:00:00","2025-03-05 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,128408,252,NULL,,NULL,NULL,"2025-03-07 00:30:09","2025-03-06 18:11:53"
542142,NULL,5.0,"2025-03-05 00:00:00","2025-03-05 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,128630,252,NULL,,NULL,NULL,"2025-03-07 00:30:09","2025-03-06 18:11:53"
542143,NULL,5.0,"2025-03-05 00:00:00","2025-03-05 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,186251,252,NULL,,NULL,NULL,"2025-03-07 00:30:09","2025-03-06 18:11:53"
542144,NULL,5.0,"2025-03-05 00:00:00","2025-03-05 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,224659,252,NULL,,NULL,NULL,"2025-03-07 00:30:09","2025-03-06 18:11:53"
542145,NULL,5.0,"2025-03-05 00:00:00","2025-03-05 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,128517,252,NULL,,NULL,NULL,"2025-03-07 00:30:09","2025-03-06 18:11:53"
542146,NULL,5.0,"2025-03-05 00:00:00","2025-03-05 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,128065,252,NULL,,NULL,NULL,"2025-03-07 00:30:09","2025-03-06 18:11:53"
542147,NULL,5.0,"2025-03-05 00:00:00","2025-03-05 00:00:00",NULL,NULL,NULL,3,0,0,0,0,NULL,8,NULL,1,186247,252,NULL,,NULL,NULL,"2025-03-07 00:30:09","2025-03-06 18:11:53"
